id,review_recency_ratio,review_decay,review_density_ratio,is_unsold
15379517,0.152,0.024691358024691357,2.5374688363856235,0
15415503,0.06593406593406594,0.024919981710105166,0.8013059483323022,0
15455911,0.0,0.44787379972565156,0.0,0
15457178,0.17708333333333334,0.02194787379972565,2.2703668536081896,0
15523177,0.0,0.4874256973022405,0.0,0
15526050,0.037037037037037035,0.031092821216278006,0.2671019827774341,0
15527182,0.0,0.4997713763145862,0.0,0
15539399,0.0,0.6636945587562871,0.0,0
15572071,0.08108108108108109,0.02217649748513946,0.8013059483323022,0
15707390,0.06382978723404255,0.024691358024691357,1.2019589224984533,0
15709563,0.10596026490066225,0.026520347508001828,2.1368158622194726,0
15736839,0.04242424242424243,0.023548239597622315,0.9348569397210192,0
15754576,0.005813953488372093,0.031092821216278006,0.13355099138871704,0
15766267,0.0,0.5141746684956562,0.0,0
15769019,0.015306122448979591,0.043667123914037494,0.4006529741661511,0
15769542,0.0,0.08413351623228166,0.0,0
15859205,0.033707865168539325,0.02629172382258802,0.8013059483323022,0
15864975,0.05660377358490566,0.023319615912208505,1.2019589224984533,0
15891578,0.06285714285714286,0.02606310013717421,1.4690609052758874,0
15911332,0.043478260869565216,0.03818015546410608,1.0684079311097363,0
15934211,0.034482758620689655,0.06287151348879744,0.13355099138871704,1
15943600,0.0,0.4997713763145862,0.0,1
15948484,0.0,0.31252857796067673,0.0,1
15954301,0.045454545454545456,0.026748971193415638,1.0684079311097363,0
15964784,0.021052631578947368,0.043667123914037494,0.5342039655548682,0
15966400,0.0,0.1623228166438043,0.0,1
15966454,0.07272727272727272,0.06310013717421124,0.5342039655548682,0
16065284,0.13636363636363635,0.023090992226794695,4.006529741661511,0
16080061,0.019801980198019802,0.04229538180155464,0.5342039655548682,0
16089419,0.01858736059479554,0.04275262917238226,0.6677549569435851,0
16138944,0.0,0.18495656149977138,0.0,0
16142591,0.043010752688172046,0.027892089620484683,1.0684079311097363,0
16149678,0.02717391304347826,0.031092821216278006,0.6677549569435851,0
16203170,0.021052631578947368,0.06995884773662552,0.2671019827774341,0
16215192,0.06557377049180328,0.053497942386831275,0.5342039655548682,0
16235414,0.04516129032258064,0.02880658436213992,0.9348569397210192,0
16275341,0.055944055944055944,0.022862368541380886,1.0684079311097363,0
16340566,0.0,0.1936442615454961,0.0,0
16369174,0.046875,0.05052583447645176,0.4006529741661511,0
16374348,0.0,0.08413351623228166,0.0,0
16424173,0.02252252252252252,0.046867855509830816,0.6677549569435851,0
16459905,0.08955223880597014,0.02857796067672611,1.6026118966646044,0
16460912,0.088,0.023319615912208505,1.4690609052758874,0
16526138,0.04215456674473068,0.026977594878829447,2.4039178449969065,0
16552078,0.06707317073170732,0.040237768632830365,1.4690609052758874,0
16553999,0.07758620689655173,0.02423411065386374,1.2019589224984533,0
16581486,0.012048192771084338,0.027206218564243257,0.4006529741661511,0
16593304,0.10638297872340426,0.023090992226794695,2.0032648708307557,0
16739098,0.12980769230769232,0.027892089620484683,3.60587676749536,0
16820621,0.065,0.023090992226794695,3.472325776106643,0
16836349,0.009615384615384616,0.06652949245541838,0.13355099138871704,0
16877750,0.0,0.4977137631458619,0.0,0
16916799,0.018518518518518517,0.07613168724279835,0.13355099138871704,1
17025316,0.0,0.18289894833104708,0.0,0
17025907,0.0,0.15249199817101053,0.0,0
17032186,0.08583690987124463,0.031092821216278006,2.6710198277743404,0
17105691,0.1267605633802817,0.022862368541380886,3.60587676749536,0
17110793,0.0,0.49817101051668955,0.0,0
17206882,0.08695652173913043,0.06058527663465935,0.2671019827774341,0
17216033,0.0,0.24691358024691357,0.0,0
17248878,0.05714285714285714,0.03543667123914038,1.8697138794420385,0
17273007,0.4117647058823529,0.024691358024691357,1.8697138794420385,0
17287805,0.0,0.42386831275720166,0.0,1
17347962,0.14942528735632185,0.025834476451760402,3.472325776106643,0
17369769,0.05714285714285714,0.029949702789208964,0.2671019827774341,0
17583027,0.0475,0.02629172382258802,2.5374688363856235,0
17629624,0.0,0.09304983996342021,0.0,1
17661973,0.058823529411764705,0.026520347508001828,1.7361628880533215,0
17686934,0.0,0.4970278920896205,0.0,1
17689778,0.07377049180327869,0.025148605395518976,2.4039178449969065,0
17839590,0.0,0.7066758116140832,0.0,0
17839907,0.0,0.7096479195244627,0.0,0
17851610,0.0,0.49634202103337904,0.0,0
17858551,0.05232558139534884,0.03909465020576132,1.2019589224984533,0
17859630,0.03932584269662921,0.04869684499314129,0.9348569397210192,0
17860965,0.02459016393442623,0.06470050297210792,0.4006529741661511,0
