id,price,minimum_nights,calculated_host_listings_count,latitude,longitude,last_review_days_ago,reviews_per_month,is_superhost_proxy,avail_rate,room_type_enc,neighbourhood_enc,is_unsold,review_recency_ratio,review_decay,review_density_ratio
1805413,0.2600759081872402,0.0,0.06250000000000001,0.4928725708803938,0.419032200592369,0.00010093873019077423,0.034201123021949976,1.0,0.9068493150684932,0.0,0.0,0,0.2268041237113402,0.021262002743484224,2.938121810551775
1808483,0.21055485270197,0.0027472527472527475,0.037500000000000006,0.349898407072061,0.5153375798311117,0.00010093873019077423,0.05564063297600817,1.0,0.8383561643835616,0.0,0.7272727272727273,0,0.13986013986013987,0.021262002743484224,2.6710198277743404
1828204,0.2600759081872402,0.0,0.06250000000000001,0.4982689926813748,0.41343305063662683,0.06278389017866154,0.02909647779479326,1.0,0.9123287671232877,0.0,0.0,1,0.0,0.16323731138545952,0.0
1828230,0.2638713175492499,0.0,0.06250000000000001,0.49429921112661646,0.4143289146296638,0.003936610477440193,0.009698825931597755,1.0,0.9095890410958904,0.0,0.0,0,0.14814814814814814,0.029949702789208964,0.5342039655548682
1838528,0.24543647207663113,0.0027472527472527475,0.0125,0.680258665832639,0.2730810250793638,0.01231452508327445,0.03164880040837162,0.0,0.0,0.6666666666666666,0.5454545454545454,0,0.011363636363636364,0.0489254686785551,0.13355099138871704
1849010,0.08946322067594434,0.07967032967032968,0.037500000000000006,0.3342673922001609,0.28943054295018555,0.3847784394872312,0.0015313935681470138,1.0,1.0,0.6666666666666666,0.7272727272727273,1,0.0,0.8925468678555099,0.0
1884880,0.2562804988252304,0.0,0.06250000000000001,0.4977107421502467,0.4154487446206758,0.00504693650953871,0.01225114854517611,1.0,0.9095890410958904,0.0,0.0,1,0.02857142857142857,0.03246456332876086,0.13355099138871704
1911361,0.12597144406289534,0.07967032967032968,0.0125,0.3201250454113165,0.5398245289708257,0.21207227213081659,0.15569167942827974,0.0,0.9808219178082191,0.6666666666666666,0.18181818181818182,1,0.0,0.5013717421124828,0.0
1933639,0.3551418760166275,0.005494505494505494,0.2,0.4879723717737079,0.3478110131553649,0.006359140002018773,0.1388463501786626,1.0,0.16712328767123288,0.3333333333333333,0.0,0,0.02806122448979592,0.03543667123914038,1.4690609052758874
1938837,0.3121272365805169,0.016483516483516484,0.025000000000000005,0.7857059883810678,0.2972693528882928,0.0022206520641970314,0.05206738131699847,1.0,0.4575342465753425,0.0,0.5454545454545454,0,0.05737704918032787,0.02606310013717421,0.9348569397210192
1980573,0.39671064521959154,0.01098901098901099,0.05,0.3235787108691852,0.4918639627492212,0.015039870798425354,0.03828483920367535,1.0,0.5698630136986301,0.0,0.7272727272727273,0,0.018518518518518517,0.05509830818472794,0.2671019827774341
2075962,0.19754202060365084,0.07967032967032968,0.025000000000000005,0.30253767256695596,0.5015704680840827,0.0621782577975169,0.005615109749872384,1.0,0.473972602739726,0.0,0.7272727272727273,0,0.0,0.16186556927297668,0.0
2084454,0.1478402313392373,0.07967032967032968,0.025000000000000005,0.4017536786311666,0.41962944325439366,0.08307257494700716,0.0010209290454313426,1.0,0.9972602739726028,0.6666666666666666,0.7272727272727273,1,0.0,0.20919067215363513,0.0
2114695,0.1478402313392373,0.07417582417582418,0.025000000000000005,0.34698309874278266,0.679056724536963,0.4282830321994549,0.0005104645227156713,1.0,1.0,0.6666666666666666,0.18181818181818182,1,0.0,0.9910836762688614,0.0
2365294,0.36237122718236037,0.024725274725274728,0.0,0.2734180843060585,0.30951282745809294,0.2116685172100535,0.011230219499744768,0.0,0.0,0.6666666666666666,0.7272727272727273,0,0.0,0.5004572473708276,0.0
2498582,0.11657328754744262,0.07967032967032968,0.037500000000000006,0.3285608312151851,0.3038390221696545,0.3226001816897143,0.007656967840735069,1.0,0.8712328767123287,0.6666666666666666,0.7272727272727273,1,0.0,0.7517146776406035,0.0
2498747,0.08946322067594434,0.07967032967032968,0.037500000000000006,0.33432942003696553,0.2911476156032222,0.36832542646613503,0.002041858090862685,1.0,0.7287671232876712,0.6666666666666666,0.7272727272727273,1,0.0,0.855281207133059,0.0
2498893,0.053316464847279955,0.07967032967032968,0.037500000000000006,0.3374308118766294,0.28935588761737563,0.33925507217119205,0.005615109749872384,1.0,1.0,1.0,0.7272727272727273,1,0.0,0.789437585733882,0.0
2553760,0.21344659316826314,0.01098901098901099,0.025000000000000005,0.7224996226887868,0.27270774841565526,0.21197133340062582,0.036753445635528334,1.0,0.5972602739726027,0.6666666666666666,0.5454545454545454,0,0.0,0.501143118427069,0.0
2632210,0.9127055846737756,0.008241758241758242,0.2,0.4436224684665717,0.42254100123136595,0.0017159584132431602,0.05972434915773354,1.0,0.0547945205479452,0.0,0.9090909090909092,0,0.1901840490797546,0.024919981710105166,4.140080733050228
2637590,0.23242363997831195,0.005494505494505494,0.2625,0.45056958618741305,0.2518042552476345,0.003330978096295548,0.05461970393057683,1.0,0.33972602739726027,0.0,0.0,0,0.09333333333333334,0.02857796067672611,1.8697138794420385
2678719,0.058015543105006326,0.07967032967032968,0.05,0.4429401622618627,0.702349188352855,0.014434238417280709,0.0015313935681470138,1.0,0.4054794520547945,1.0,0.4545454545454546,0,0.3333333333333333,0.05372656607224508,0.13355099138871704
2753686,0.5664196638351708,0.07417582417582418,0.0125,0.3014546665365856,0.44784915903119327,0.034621984455435545,0.06993363961204697,0.0,0.6136986301369863,0.0,0.7272727272727273,0,0.0,0.09945130315500686,0.0
3028074,0.4147840231339237,0.05494505494505495,0.037500000000000006,0.4308447340871737,0.6644242793192916,0.0035328555566770965,0.10413476263399694,1.0,0.7424657534246575,0.0,0.9090909090909092,0,0.021660649819494584,0.029035208047553728,0.8013059483323022
3070785,0.226278691487439,0.01098901098901099,0.07500000000000001,0.397509113759412,0.11486621805670438,0.023114969213687293,0.02705461970393058,1.0,0.3095890410958904,0.6666666666666666,1.0,0,0.1111111111111111,0.07338820301783265,0.2671019827774341
3106555,0.3330923549611422,0.013736263736263736,0.0125,0.2886769321571876,0.3453473871749111,0.003835671747249419,0.0765696784073507,0.0,0.5315068493150685,0.0,0.7272727272727273,0,0.038834951456310676,0.029721079103795154,1.0684079311097363
3186548,0.23477317910717513,0.005494505494505494,0.037500000000000006,0.3401600366955222,0.5167560311532498,0.007267588573735741,0.030117406840224605,1.0,0.5808219178082191,0.0,0.7272727272727273,0,0.06329113924050633,0.037494284407864654,0.6677549569435851
3304239,0.26170251219953006,0.10164835164835165,0.0,0.43357395890609496,0.6497171787688103,0.006661956192591096,0.022460438999489536,0.0,0.8602739726027397,0.0,0.9090909090909092,0,0.06666666666666667,0.0361225422953818,0.5342039655548682
3399891,0.7148020965118381,0.08241758241758242,0.125,0.2879946259524502,0.30682523547932306,0.03532855556677096,0.005104645227156713,1.0,0.7123287671232876,0.0,0.7272727272727273,1,0.0,0.10105166895290352,0.0
3407985,0.22917043195373216,0.0,0.0,0.3817186873469609,0.13773090681604572,0.23104875340668213,0.0030627871362940277,0.0,0.9616438356164384,0.6666666666666666,1.0,1,0.0,0.5443529949702789,0.0
3485675,0.24706307608892103,0.0027472527472527475,0.0,0.36124950120520793,0.707799027643091,0.003835671747249419,0.016845329249617153,0.0,0.9260273972602739,0.6666666666666666,0.18181818181818182,0,0.4444444444444444,0.029721079103795154,2.6710198277743404
3840606,0.3766491957346828,0.008241758241758242,0.2,0.43611710021460226,0.4147021912932587,0.004239426668012516,0.0852475752935171,1.0,0.12876712328767123,0.0,0.0,0,0.08968609865470852,0.03063557384545039,2.6710198277743404
3879242,0.3197180553045364,0.0027472527472527475,0.037500000000000006,0.7039532994876367,0.27158791842464325,0.0010093873019077423,0.08218478815722308,1.0,0.6,0.0,0.5454545454545454,0,0.087248322147651,0.023319615912208505,1.7361628880533215
3908056,0.24308693294776795,0.005494505494505494,0.037500000000000006,0.295437966367615,0.38252574288094365,0.18431412132835368,0.03266972945380296,1.0,0.6027397260273972,0.0,0.7272727272727273,0,0.0,0.43850022862368543,0.0
3919250,0.46322067594433397,0.07967032967032968,0.0,0.457206564724288,0.17685030117343103,0.025032805087312,0.004594180704441042,0.0,0.40821917808219177,0.0,0.6363636363636364,0,0.1,0.07773205304069501,0.13355099138871704
3933100,0.5671425989517441,0.07417582417582418,0.025000000000000005,0.38717713698477496,0.11100429769396669,0.31926920359341876,0.025012761613067893,1.0,0.4876712328767123,0.0,1.0,0,0.0,0.7441700960219478,0.0
3975942,0.4979215615398518,0.08241758241758242,0.125,0.2634936304191342,0.3060786821519059,0.011708892702129808,0.004594180704441042,1.0,0.5753424657534246,0.0,0.7272727272727273,0,0.2857142857142857,0.04755372656607224,0.2671019827774341
4014018,0.2743538767395626,0.01098901098901099,0.025000000000000005,0.376508349056337,0.4947327079939896,0.0017159584132431602,0.06329760081674324,1.0,0.6301369863013698,0.0,0.7272727272727273,0,0.10843373493975904,0.024919981710105166,2.4039178449969065
4014179,0.63166455810591,0.013736263736263736,0.08750000000000001,0.30883597911494576,0.529223471721366,0.021096194609871805,0.0025523226135783566,1.0,0.16164383561643836,0.0,0.18181818181818182,0,0.16666666666666666,0.06881572930955647,0.13355099138871704
4018116,0.26477498644496655,0.008241758241758242,0.025000000000000005,0.38215288220450816,0.5023475519337808,0.0010093873019077423,0.062276671771311895,1.0,0.7863013698630137,0.0,0.7272727272727273,0,0.054878048780487805,0.023319615912208505,1.2019589224984533
4035563,0.12633291162118201,0.0027472527472527475,0.0,0.8794300497755785,0.3499013624721101,0.017159584132431613,0.08269525267993875,0.0,0.1095890410958904,0.6666666666666666,0.5454545454545454,0,0.009216589861751152,0.05989940557841793,0.2671019827774341
4054999,0.24814747876378096,0.008241758241758242,0.025000000000000005,0.3825250492252792,0.482041301427671,0.0015140809528616118,0.04389994895354773,1.0,0.8575342465753425,0.0,0.7272727272727273,0,0.11304347826086956,0.02446273433927755,1.7361628880533215
4106145,0.22573649015000904,0.016483516483516484,0.08750000000000001,0.5052781382390208,0.4192561665906851,0.3062481073988089,0.005104645227156713,1.0,0.7452054794520548,0.0,0.0,1,0.0,0.7146776406035665,0.0
4106431,0.268389662027833,0.016483516483516484,0.08750000000000001,0.4952296286785156,0.42007737525079847,0.30463308771575653,0.0030627871362940277,1.0,0.7452054794520548,0.0,0.0,1,0.0,0.7110196616369456,0.0
4148503,0.36237122718236037,0.005494505494505494,0.05,0.270949757588852,0.2896050730217894,0.011002321590794388,0.04900459418070444,1.0,0.0,0.0,0.7272727272727273,0,0.0625,0.045953360768175584,1.0684079311097363
4317397,0.63166455810591,0.016483516483516484,0.08750000000000001,0.3201250454113165,0.526610535075406,0.01615019683052387,0.004594180704441042,1.0,0.16164383561643836,0.0,0.18181818181818182,0,0.18181818181818182,0.05761316872427984,0.2671019827774341
4318191,0.63166455810591,0.07692307692307693,0.08750000000000001,0.3176439319396138,0.5275810544010255,0.39790047441203186,0.0005104645227156713,1.0,0.4931506849315068,0.0,0.18181818181818182,0,0.0,0.922267946959305,0.0
4320299,0.9906018434845473,0.08241758241758242,0.3125,0.6043365935977647,0.6809231078555058,0.2980720702533562,0.025012761613067893,1.0,0.8136986301369863,0.0,0.2727272727272727,1,0.0,0.696159122085048,0.0
4372441,0.722031447677571,0.07417582417582418,0.025000000000000005,0.3568455247929023,0.0850242418993048,0.28444534167760166,0.03215926493108729,1.0,0.4054794520547945,0.0,1.0,0,0.0,0.6652949245541838,0.0
4467294,0.36237122718236037,0.0,0.0,0.4594395668488289,0.9119813626957693,0.017159584132431613,0.015313935681470138,0.0,0.0,1.0,0.4545454545454546,0,0.13333333333333333,0.05989940557841793,0.5342039655548682
4468613,0.24308693294776795,0.0027472527472527475,0.0,0.07443278387347618,0.559384226149632,0.06439890986171393,0.0025523226135783566,0.0,0.2410958904109589,1.0,0.8181818181818182,0,0.0,0.16689529035208048,0.0
4495681,0.22573649015000904,0.016483516483516484,0.08750000000000001,0.5068908619956574,0.4197040985869762,0.3774099121833047,0.0030627871362940277,1.0,0.7452054794520548,0.6666666666666666,0.0,1,0.0,0.8758573388203018,0.0
4495844,0.25411169347551055,0.016483516483516484,0.08750000000000001,0.5037894701559651,0.4138809826331453,0.3054405975572827,0.006636038795303727,1.0,0.7452054794520548,0.0,0.0,1,0.0,0.7128486511202561,0.0
4507773,0.22573649015000904,0.03571428571428572,0.08750000000000001,0.507635196037171,0.41395563796584156,0.31048753406682145,0.0025523226135783566,1.0,0.7452054794520548,0.0,0.0,1,0.0,0.7242798353909465,0.0
4520900,0.4765949756009398,0.05219780219780221,0.0,0.4980208813342131,0.9401264231398727,0.06439890986171393,0.014803471158754467,0.0,0.4849315068493151,0.0,0.4545454545454546,0,0.0,0.16689529035208048,0.0
4561084,0.22573649015000904,0.016483516483516484,0.08750000000000001,0.5070149176692382,0.4183603025976481,0.3789239931361663,0.0015313935681470138,1.0,0.7452054794520548,0.6666666666666666,0.0,1,0.0,0.879286694101509,0.0
4568861,0.23061630218687873,0.07967032967032968,0.025000000000000005,0.400327038384944,0.21499917620519682,0.01897648127586555,0.12046962736089842,1.0,0.4575342465753425,0.0,0.09090909090909091,0,0.003194888178913738,0.06401463191586648,0.13355099138871704
4630004,0.22573649015000904,0.016483516483516484,0.08750000000000001,0.5091858919570029,0.4432205284011843,0.07126274351468657,0.00816743236345074,1.0,0.7452054794520548,0.0,0.9090909090909092,1,0.0,0.18244170096021947,0.0
4702288,0.63166455810591,0.07692307692307693,0.08750000000000001,0.32155168565756753,0.528327607728329,0.37609770869082465,0.0010209290454313426,1.0,0.19726027397260273,0.0,0.18181818181818182,0,0.0,0.8728852309099223,0.0
4702374,0.268389662027833,0.016483516483516484,0.08750000000000001,0.5064566671380817,0.41821099193225564,0.325426466135056,0.004594180704441042,1.0,0.7452054794520548,0.6666666666666666,0.0,1,0.0,0.7581161408321903,0.0
4777225,0.16808241460328935,0.07967032967032968,0.025000000000000005,0.35486063401552315,0.2992850468723418,0.002119713334006257,0.06125574272588055,1.0,0.673972602739726,0.0,0.09090909090909091,0,0.012903225806451613,0.025834476451760402,0.2671019827774341
4844292,0.2911621181998915,0.03846153846153847,0.0,0.6110355999714159,0.8099275228357783,0.010396689209649743,0.034201123021949976,0.0,0.5260273972602739,0.0,0.2727272727272727,0,0.05813953488372093,0.04458161865569273,0.6677549569435851
4848637,0.11838062533887583,0.0,0.1375,0.3366864778350873,0.32444389400666296,0.0755021701826991,0.006636038795303727,1.0,0.0,0.6666666666666666,0.09090909090909091,0,0.0,0.19204389574759945,0.0
4851830,0.2138080607265498,0.0027472527472527475,0.037500000000000006,0.3843858843290775,0.13616314482840153,0.002018774603815483,0.183256763654926,1.0,0.29315068493150687,0.0,1.0,0,0.0851063829787234,0.025605852766346592,5.0
4863470,0.36237122718236037,0.0,0.1375,0.3336471138322281,0.33213339327926406,0.07439184415060057,0.008677896886166412,1.0,0.0,0.6666666666666666,0.09090909090909091,0,0.0,0.18952903520804756,0.0
4890403,0.36237122718236037,0.0,0.1375,0.3336471138322281,0.33213339327926406,0.07883314827899464,0.005615109749872384,1.0,0.0,0.6666666666666666,0.09090909090909091,0,0.0,0.19958847736625515,0.0
4892246,0.36237122718236037,0.0,0.1375,0.3336471138322281,0.33213339327926406,0.04713838699909155,0.010209290454313426,1.0,0.0,0.6666666666666666,0.09090909090909091,0,0.0,0.12780064014631917,0.0
4894283,0.36237122718236037,0.0,0.1375,0.3336471138322281,0.33213339327926406,0.2852528515191279,0.002041858090862685,1.0,0.0,0.6666666666666666,0.09090909090909091,0,0.0,0.6671239140374943,0.0
4912003,0.36237122718236037,0.0,0.1375,0.3336471138322281,0.33213339327926406,0.0859997981225396,0.005615109749872384,1.0,0.0,0.6666666666666666,0.09090909090909091,0,0.0,0.21582075903063558,0.0
4934107,0.36237122718236037,0.0027472527472527475,0.1875,0.5281664100157002,0.2673325644581155,0.01705864540224084,0.00408371618172537,1.0,0.0,0.6666666666666666,0.0,0,0.1,0.059670781893004114,0.13355099138871704
4938261,0.36237122718236037,0.0027472527472527475,0.1875,0.5280423543421193,0.2680044624528364,0.01493893206823458,0.00408371618172537,1.0,0.0,0.6666666666666666,0.0,0,0.2,0.05486968449931413,0.2671019827774341
4944433,0.36237122718236037,0.0027472527472527475,0.1875,0.5281664100157002,0.2673325644581155,0.2760674270717674,0.017355793772332824,1.0,0.0,0.6666666666666666,0.0,0,0.0,0.6463191586648377,0.0
4944559,0.4006867883607446,1.0,0.1875,0.5280423543421193,0.267183253792723,0.00020187746038154847,0.01888718734047984,1.0,0.0136986301369863,0.6666666666666666,0.0,0,0.14285714285714285,0.021490626428898034,0.8013059483323022
4951590,0.3412253750225917,0.03571428571428572,0.2625,0.3280646085208332,0.5650580314381841,0.0009084485717169681,0.04185809086268504,1.0,0.3506849315068493,0.0,0.18181818181818182,0,0.028037383177570093,0.023090992226794695,0.4006529741661511
4969123,0.5445508765588288,0.03021978021978022,0.0,0.7312455476766218,0.3104833467837125,0.3733723629756738,0.0025523226135783566,0.0,0.5315068493150685,0.0,0.5454545454545454,0,0.0,0.8667123914037494,0.0
4984328,0.4767757093800831,0.0,0.125,0.4040487085925122,0.20544329361416658,0.006056323811446451,0.09443593670239919,1.0,0.4465753424657534,0.0,0.09090909090909091,0,0.008298755186721992,0.03475080018289895,0.2671019827774341
5001526,0.32694740647026926,0.01098901098901099,0.0125,0.1239309976344316,0.6123148570644616,0.011910770162511356,0.1153649821337417,0.0,0.6383561643835617,0.0,0.8181818181818182,0,0.04081632653061224,0.04801097393689986,1.6026118966646044
5081030,0.3452015181637448,0.05219780219780221,0.125,0.414841552194531,0.20745898759810188,0.21449480165539517,0.09392547217968353,1.0,0.4931506849315068,0.0,0.09090909090909091,0,0.0,0.5068587105624143,0.0
5111903,0.23423097776974516,0.0027472527472527475,0.025000000000000005,0.31314898270073854,0.5414901562102159,0.0008075098415261939,0.04849412965798877,1.0,0.21095890410958903,0.6666666666666666,0.18181818181818182,0,0.24731182795698925,0.022862368541380886,3.0716728019404917
5184999,0.4767757093800831,0.0,0.125,0.4034284302245794,0.2170148701892458,0.004643181588775613,0.1332312404287902,1.0,0.4438356164383562,0.0,0.09090909090909091,0,0.011834319526627219,0.03155006858710562,0.5342039655548682
5193504,0.3527923368877643,0.008241758241758242,0.2,0.4345043764579657,0.42888670451452526,0.006258201271827999,0.11332312404287903,1.0,0.12054794520547946,0.0,0.9090909090909092,0,0.041811846689895474,0.035208047553726564,1.6026118966646044
5222553,0.3970721127778782,0.05219780219780221,0.2625,0.3237226599453322,0.5500523095566905,0.038659533663066514,0.02756508422664625,1.0,0.2273972602739726,0.0,0.18181818181818182,0,0.0,0.10859625057155921,0.0
5290265,0.47045002711006684,0.05219780219780221,0.125,0.40367654157174115,0.2027557016353967,0.20409811244574544,0.08422664624808576,1.0,0.4931506849315068,0.0,0.09090909090909091,0,0.0,0.48331047096479196,0.0
5352519,0.36237122718236037,0.05219780219780221,0.125,0.40665387773782413,0.20469674028663576,0.2984758251741193,0.004594180704441042,1.0,1.0,0.0,0.09090909090909091,1,0.0,0.6970736168267032,0.0
5395912,0.36237122718236037,0.0,0.1375,0.3336471138322281,0.33213339327926406,0.08690824669425658,0.009698825931597755,1.0,0.0,0.6666666666666666,0.09090909090909091,0,0.0,0.21787837219935985,0.0
5448667,0.10753659859027652,0.07417582417582418,0.06250000000000001,0.37148409427609863,0.673532229913917,0.01009387301907742,0.06789178152118429,1.0,0.7232876712328767,0.6666666666666666,0.18181818181818182,0,0.011904761904761904,0.0438957475994513,0.2671019827774341
5472730,0.7907102837520333,0.0,0.05,0.45497356259971866,0.16445751593801106,0.05026748763500555,0.02092904543134252,1.0,0.07123287671232877,0.6666666666666666,0.6363636363636364,0,0.0,0.13488797439414724,0.0
5475006,0.25664196638351705,0.13461538461538464,0.07500000000000001,0.2047532689759919,0.34094272254299085,0.015342686988997677,0.037263910158244005,1.0,0.6602739726027397,0.6666666666666666,0.09090909090909091,0,0.021739130434782608,0.055784179240969366,0.2671019827774341
5475668,0.3321886860654256,0.07967032967032968,0.07500000000000001,0.20698627110050438,0.34908015381199675,0.012617341273846772,0.042879019908116385,1.0,0.5342465753424658,0.6666666666666666,0.09090909090909091,0,0.046296296296296294,0.04961133973479653,0.6677549569435851
5515015,0.36237122718236037,0.0027472527472527475,0.1875,0.5280423543421193,0.26748187512373534,0.009992934288886646,0.00408371618172537,1.0,0.0,0.6666666666666666,0.0,0,0.2,0.043667123914037494,0.2671019827774341
5575829,0.38857762515814204,0.005494505494505494,0.125,0.38450994000265837,0.1455697167540393,0.0036337942868678707,0.13425216947422156,1.0,0.46301369863013697,0.0,1.0,0,0.04451038575667656,0.029263831732967534,2.0032648708307557
